0,1,2
1,"#include <stdlib.h>

int dyn_min_0(int n) {
    int *arr = (int *)malloc(n * sizeof(int));
    for (int i = 0; i < n; i++) arr[i] = i + 1;
    int s = arr[0];
    for (int i = 1; i < n; i++) {
        if(arr[i]<s) s=arr[i];
    }
    free(arr);
    return s;
}","#define MAX_N_DYN_MIN_0 64

int dyn_min_0(int n) {
    int arr[MAX_N_DYN_MIN_0];
    if (n > MAX_N_DYN_MIN_0) n = MAX_N_DYN_MIN_0;
    for (int i = 0; i < n; i++) arr[i] = i + 1;
    int s = arr[0];
    for (int i = 1; i < n; i++) {
        if(arr[i]<s) s=arr[i];
    }
    return s;
}"
1,"#include <stdlib.h>

int dyn_min_1(int n) {
    int *arr = (int *)malloc(n * sizeof(int));
    for (int i = 0; i < n; i++) arr[i] = i + 1;
    int s = arr[0];
    for (int i = 1; i < n; i++) {
        if(arr[i]<s) s=arr[i];
    }
    free(arr);
    return s;
}","#define MAX_N_DYN_MIN_1 128

int dyn_min_1(int n) {
    int arr[MAX_N_DYN_MIN_1];
    if (n > MAX_N_DYN_MIN_1) n = MAX_N_DYN_MIN_1;
    for (int i = 0; i < n; i++) arr[i] = i + 1;
    int s = arr[0];
    for (int i = 1; i < n; i++) {
        if(arr[i]<s) s=arr[i];
    }
    return s;
}"
1,"#include <stdlib.h>

int dyn_min_2(int n) {
    int *arr = (int *)malloc(n * sizeof(int));
    for (int i = 0; i < n; i++) arr[i] = i + 1;
    int s = arr[0];
    for (int i = 1; i < n; i++) {
        if(arr[i]<s) s=arr[i];
    }
    free(arr);
    return s;
}","#define MAX_N_DYN_MIN_2 256

int dyn_min_2(int n) {
    int arr[MAX_N_DYN_MIN_2];
    if (n > MAX_N_DYN_MIN_2) n = MAX_N_DYN_MIN_2;
    for (int i = 0; i < n; i++) arr[i] = i + 1;
    int s = arr[0];
    for (int i = 1; i < n; i++) {
        if(arr[i]<s) s=arr[i];
    }
    return s;
}"
1,"#include <stdlib.h>

int dyn_min_3(int n) {
    int *arr = (int *)malloc(n * sizeof(int));
    for (int i = 0; i < n; i++) arr[i] = i + 1;
    int s = arr[0];
    for (int i = 1; i < n; i++) {
        if(arr[i]<s) s=arr[i];
    }
    free(arr);
    return s;
}","#define MAX_N_DYN_MIN_3 512

int dyn_min_3(int n) {
    int arr[MAX_N_DYN_MIN_3];
    if (n > MAX_N_DYN_MIN_3) n = MAX_N_DYN_MIN_3;
    for (int i = 0; i < n; i++) arr[i] = i + 1;
    int s = arr[0];
    for (int i = 1; i < n; i++) {
        if(arr[i]<s) s=arr[i];
    }
    return s;
}"
1,"#include <stdlib.h>

int dyn_min_4(int n) {
    int *arr = (int *)malloc(n * sizeof(int));
    for (int i = 0; i < n; i++) arr[i] = i + 1;
    int s = arr[0];
    for (int i = 1; i < n; i++) {
        if(arr[i]<s) s=arr[i];
    }
    free(arr);
    return s;
}","#define MAX_N_DYN_MIN_4 1024

int dyn_min_4(int n) {
    int arr[MAX_N_DYN_MIN_4];
    if (n > MAX_N_DYN_MIN_4) n = MAX_N_DYN_MIN_4;
    for (int i = 0; i < n; i++) arr[i] = i + 1;
    int s = arr[0];
    for (int i = 1; i < n; i++) {
        if(arr[i]<s) s=arr[i];
    }
    return s;
}"
1,"#include <stdlib.h>

int dyn_count_0(int n) {
    int *arr = (int *)malloc(n * sizeof(int));
    for (int i = 0; i < n; i++) arr[i] = i + 1;
    int s = 0;
    for (int i = 0; i < n; i++) {
        if(arr[i]>0) s++;
    }
    free(arr);
    return s;
}","#define MAX_N_DYN_COUNT_0 64

int dyn_count_0(int n) {
    int arr[MAX_N_DYN_COUNT_0];
    if (n > MAX_N_DYN_COUNT_0) n = MAX_N_DYN_COUNT_0;
    for (int i = 0; i < n; i++) arr[i] = i + 1;
    int s = 0;
    for (int i = 0; i < n; i++) {
        if(arr[i]>0) s++;
    }
    return s;
}"
1,"#include <stdlib.h>

int dyn_count_1(int n) {
    int *arr = (int *)malloc(n * sizeof(int));
    for (int i = 0; i < n; i++) arr[i] = i + 1;
    int s = 0;
    for (int i = 0; i < n; i++) {
        if(arr[i]>0) s++;
    }
    free(arr);
    return s;
}","#define MAX_N_DYN_COUNT_1 128

int dyn_count_1(int n) {
    int arr[MAX_N_DYN_COUNT_1];
    if (n > MAX_N_DYN_COUNT_1) n = MAX_N_DYN_COUNT_1;
    for (int i = 0; i < n; i++) arr[i] = i + 1;
    int s = 0;
    for (int i = 0; i < n; i++) {
        if(arr[i]>0) s++;
    }
    return s;
}"
1,"#include <stdlib.h>

int dyn_count_2(int n) {
    int *arr = (int *)malloc(n * sizeof(int));
    for (int i = 0; i < n; i++) arr[i] = i + 1;
    int s = 0;
    for (int i = 0; i < n; i++) {
        if(arr[i]>0) s++;
    }
    free(arr);
    return s;
}","#define MAX_N_DYN_COUNT_2 256

int dyn_count_2(int n) {
    int arr[MAX_N_DYN_COUNT_2];
    if (n > MAX_N_DYN_COUNT_2) n = MAX_N_DYN_COUNT_2;
    for (int i = 0; i < n; i++) arr[i] = i + 1;
    int s = 0;
    for (int i = 0; i < n; i++) {
        if(arr[i]>0) s++;
    }
    return s;
}"
1,"#include <stdlib.h>

int dyn_count_3(int n) {
    int *arr = (int *)malloc(n * sizeof(int));
    for (int i = 0; i < n; i++) arr[i] = i + 1;
    int s = 0;
    for (int i = 0; i < n; i++) {
        if(arr[i]>0) s++;
    }
    free(arr);
    return s;
}","#define MAX_N_DYN_COUNT_3 512

int dyn_count_3(int n) {
    int arr[MAX_N_DYN_COUNT_3];
    if (n > MAX_N_DYN_COUNT_3) n = MAX_N_DYN_COUNT_3;
    for (int i = 0; i < n; i++) arr[i] = i + 1;
    int s = 0;
    for (int i = 0; i < n; i++) {
        if(arr[i]>0) s++;
    }
    return s;
}"
1,"#include <stdlib.h>

int dyn_count_4(int n) {
    int *arr = (int *)malloc(n * sizeof(int));
    for (int i = 0; i < n; i++) arr[i] = i + 1;
    int s = 0;
    for (int i = 0; i < n; i++) {
        if(arr[i]>0) s++;
    }
    free(arr);
    return s;
}","#define MAX_N_DYN_COUNT_4 1024

int dyn_count_4(int n) {
    int arr[MAX_N_DYN_COUNT_4];
    if (n > MAX_N_DYN_COUNT_4) n = MAX_N_DYN_COUNT_4;
    for (int i = 0; i < n; i++) arr[i] = i + 1;
    int s = 0;
    for (int i = 0; i < n; i++) {
        if(arr[i]>0) s++;
    }
    return s;
}"
1,"#include <stdlib.h>

int dyn_prod_0(int n) {
    int *arr = (int *)malloc(n * sizeof(int));
    for (int i = 0; i < n; i++) arr[i] = i + 1;
    int s = 1;
    for (int i = 0; i < n; i++) {
        s *= arr[i];
    }
    free(arr);
    return s;
}","#define MAX_N_DYN_PROD_0 64

int dyn_prod_0(int n) {
    int arr[MAX_N_DYN_PROD_0];
    if (n > MAX_N_DYN_PROD_0) n = MAX_N_DYN_PROD_0;
    for (int i = 0; i < n; i++) arr[i] = i + 1;
    int s = 1;
    for (int i = 0; i < n; i++) {
        s *= arr[i];
    }
    return s;
}"
1,"#include <stdlib.h>

int dyn_prod_1(int n) {
    int *arr = (int *)malloc(n * sizeof(int));
    for (int i = 0; i < n; i++) arr[i] = i + 1;
    int s = 1;
    for (int i = 0; i < n; i++) {
        s *= arr[i];
    }
    free(arr);
    return s;
}","#define MAX_N_DYN_PROD_1 128

int dyn_prod_1(int n) {
    int arr[MAX_N_DYN_PROD_1];
    if (n > MAX_N_DYN_PROD_1) n = MAX_N_DYN_PROD_1;
    for (int i = 0; i < n; i++) arr[i] = i + 1;
    int s = 1;
    for (int i = 0; i < n; i++) {
        s *= arr[i];
    }
    return s;
}"
1,"#include <stdlib.h>

int dyn_prod_2(int n) {
    int *arr = (int *)malloc(n * sizeof(int));
    for (int i = 0; i < n; i++) arr[i] = i + 1;
    int s = 1;
    for (int i = 0; i < n; i++) {
        s *= arr[i];
    }
    free(arr);
    return s;
}","#define MAX_N_DYN_PROD_2 256

int dyn_prod_2(int n) {
    int arr[MAX_N_DYN_PROD_2];
    if (n > MAX_N_DYN_PROD_2) n = MAX_N_DYN_PROD_2;
    for (int i = 0; i < n; i++) arr[i] = i + 1;
    int s = 1;
    for (int i = 0; i < n; i++) {
        s *= arr[i];
    }
    return s;
}"
1,"#include <stdlib.h>

int dyn_prod_3(int n) {
    int *arr = (int *)malloc(n * sizeof(int));
    for (int i = 0; i < n; i++) arr[i] = i + 1;
    int s = 1;
    for (int i = 0; i < n; i++) {
        s *= arr[i];
    }
    free(arr);
    return s;
}","#define MAX_N_DYN_PROD_3 512

int dyn_prod_3(int n) {
    int arr[MAX_N_DYN_PROD_3];
    if (n > MAX_N_DYN_PROD_3) n = MAX_N_DYN_PROD_3;
    for (int i = 0; i < n; i++) arr[i] = i + 1;
    int s = 1;
    for (int i = 0; i < n; i++) {
        s *= arr[i];
    }
    return s;
}"
1,"#include <stdlib.h>

int dyn_prod_4(int n) {
    int *arr = (int *)malloc(n * sizeof(int));
    for (int i = 0; i < n; i++) arr[i] = i + 1;
    int s = 1;
    for (int i = 0; i < n; i++) {
        s *= arr[i];
    }
    free(arr);
    return s;
}","#define MAX_N_DYN_PROD_4 1024

int dyn_prod_4(int n) {
    int arr[MAX_N_DYN_PROD_4];
    if (n > MAX_N_DYN_PROD_4) n = MAX_N_DYN_PROD_4;
    for (int i = 0; i < n; i++) arr[i] = i + 1;
    int s = 1;
    for (int i = 0; i < n; i++) {
        s *= arr[i];
    }
    return s;
}"
1,"#include <stdlib.h>

void calloc_op_0(int n, int *out) {
    int *buf = (int *)calloc(n, sizeof(int));
    for (int j = 0; j < n; j++) buf[j] = j * 2;
    int r = 0;
    for (int j = 0; j < n; j++) r += buf[j];
    free(buf);
    *out = r;
}","#define BUF_SZ_0 512

void calloc_op_0(int n, int *out) {
    int buf[BUF_SZ_0] = {0};
    if (n > BUF_SZ_0) n = BUF_SZ_0;
    for (int j = 0; j < n; j++) buf[j] = j * 2;
    int r = 0;
    for (int j = 0; j < n; j++) r += buf[j];
    *out = r;
}"
1,"#include <stdlib.h>

void calloc_op_1(int n, int *out) {
    int *buf = (int *)calloc(n, sizeof(int));
    for (int j = 0; j < n; j++) buf[j] = j * 3;
    int r = 0;
    for (int j = 0; j < n; j++) r += buf[j];
    free(buf);
    *out = r;
}","#define BUF_SZ_1 512

void calloc_op_1(int n, int *out) {
    int buf[BUF_SZ_1] = {0};
    if (n > BUF_SZ_1) n = BUF_SZ_1;
    for (int j = 0; j < n; j++) buf[j] = j * 3;
    int r = 0;
    for (int j = 0; j < n; j++) r += buf[j];
    *out = r;
}"
1,"#include <stdlib.h>

void calloc_op_2(int n, int *out) {
    int *buf = (int *)calloc(n, sizeof(int));
    for (int j = 0; j < n; j++) buf[j] = j * 4;
    int r = 0;
    for (int j = 0; j < n; j++) r += buf[j];
    free(buf);
    *out = r;
}","#define BUF_SZ_2 512

void calloc_op_2(int n, int *out) {
    int buf[BUF_SZ_2] = {0};
    if (n > BUF_SZ_2) n = BUF_SZ_2;
    for (int j = 0; j < n; j++) buf[j] = j * 4;
    int r = 0;
    for (int j = 0; j < n; j++) r += buf[j];
    *out = r;
}"
1,"#include <stdlib.h>

void calloc_op_3(int n, int *out) {
    int *buf = (int *)calloc(n, sizeof(int));
    for (int j = 0; j < n; j++) buf[j] = j * 5;
    int r = 0;
    for (int j = 0; j < n; j++) r += buf[j];
    free(buf);
    *out = r;
}","#define BUF_SZ_3 512

void calloc_op_3(int n, int *out) {
    int buf[BUF_SZ_3] = {0};
    if (n > BUF_SZ_3) n = BUF_SZ_3;
    for (int j = 0; j < n; j++) buf[j] = j * 5;
    int r = 0;
    for (int j = 0; j < n; j++) r += buf[j];
    *out = r;
}"
1,"#include <stdlib.h>

void calloc_op_4(int n, int *out) {
    int *buf = (int *)calloc(n, sizeof(int));
    for (int j = 0; j < n; j++) buf[j] = j * 6;
    int r = 0;
    for (int j = 0; j < n; j++) r += buf[j];
    free(buf);
    *out = r;
}","#define BUF_SZ_4 512

void calloc_op_4(int n, int *out) {
    int buf[BUF_SZ_4] = {0};
    if (n > BUF_SZ_4) n = BUF_SZ_4;
    for (int j = 0; j < n; j++) buf[j] = j * 6;
    int r = 0;
    for (int j = 0; j < n; j++) r += buf[j];
    *out = r;
}"
1,"#include <stdlib.h>

void calloc_op_5(int n, int *out) {
    int *buf = (int *)calloc(n, sizeof(int));
    for (int j = 0; j < n; j++) buf[j] = j * 7;
    int r = 0;
    for (int j = 0; j < n; j++) r += buf[j];
    free(buf);
    *out = r;
}","#define BUF_SZ_5 512

void calloc_op_5(int n, int *out) {
    int buf[BUF_SZ_5] = {0};
    if (n > BUF_SZ_5) n = BUF_SZ_5;
    for (int j = 0; j < n; j++) buf[j] = j * 7;
    int r = 0;
    for (int j = 0; j < n; j++) r += buf[j];
    *out = r;
}"
1,"#include <stdlib.h>

void realloc_op_0(int *out) {
    int *buf = (int *)malloc(10 * sizeof(int));
    for (int j = 0; j < 10; j++) buf[j] = j;
    buf = (int *)realloc(buf, 20 * sizeof(int));
    for (int j = 10; j < 20; j++) buf[j] = j * 1;
    int s = 0;
    for (int j = 0; j < 20; j++) s += buf[j];
    free(buf);
    *out = s;
}","#define REALLOC_SZ_0 20

void realloc_op_0(int *out) {
    int buf[REALLOC_SZ_0];
    for (int j = 0; j < 10; j++) buf[j] = j;
    for (int j = 10; j < REALLOC_SZ_0; j++) buf[j] = j * 1;
    int s = 0;
    #pragma HLS PIPELINE
    for (int j = 0; j < REALLOC_SZ_0; j++) s += buf[j];
    *out = s;
}"
1,"#include <stdlib.h>

void realloc_op_1(int *out) {
    int *buf = (int *)malloc(10 * sizeof(int));
    for (int j = 0; j < 10; j++) buf[j] = j;
    buf = (int *)realloc(buf, 30 * sizeof(int));
    for (int j = 10; j < 30; j++) buf[j] = j * 2;
    int s = 0;
    for (int j = 0; j < 30; j++) s += buf[j];
    free(buf);
    *out = s;
}","#define REALLOC_SZ_1 30

void realloc_op_1(int *out) {
    int buf[REALLOC_SZ_1];
    for (int j = 0; j < 10; j++) buf[j] = j;
    for (int j = 10; j < REALLOC_SZ_1; j++) buf[j] = j * 2;
    int s = 0;
    #pragma HLS PIPELINE
    for (int j = 0; j < REALLOC_SZ_1; j++) s += buf[j];
    *out = s;
}"
1,"#include <stdlib.h>

void realloc_op_2(int *out) {
    int *buf = (int *)malloc(10 * sizeof(int));
    for (int j = 0; j < 10; j++) buf[j] = j;
    buf = (int *)realloc(buf, 40 * sizeof(int));
    for (int j = 10; j < 40; j++) buf[j] = j * 3;
    int s = 0;
    for (int j = 0; j < 40; j++) s += buf[j];
    free(buf);
    *out = s;
}","#define REALLOC_SZ_2 40

void realloc_op_2(int *out) {
    int buf[REALLOC_SZ_2];
    for (int j = 0; j < 10; j++) buf[j] = j;
    for (int j = 10; j < REALLOC_SZ_2; j++) buf[j] = j * 3;
    int s = 0;
    #pragma HLS PIPELINE
    for (int j = 0; j < REALLOC_SZ_2; j++) s += buf[j];
    *out = s;
}"
1,"#include <stdlib.h>

void realloc_op_3(int *out) {
    int *buf = (int *)malloc(10 * sizeof(int));
    for (int j = 0; j < 10; j++) buf[j] = j;
    buf = (int *)realloc(buf, 50 * sizeof(int));
    for (int j = 10; j < 50; j++) buf[j] = j * 4;
    int s = 0;
    for (int j = 0; j < 50; j++) s += buf[j];
    free(buf);
    *out = s;
}","#define REALLOC_SZ_3 50

void realloc_op_3(int *out) {
    int buf[REALLOC_SZ_3];
    for (int j = 0; j < 10; j++) buf[j] = j;
    for (int j = 10; j < REALLOC_SZ_3; j++) buf[j] = j * 4;
    int s = 0;
    #pragma HLS PIPELINE
    for (int j = 0; j < REALLOC_SZ_3; j++) s += buf[j];
    *out = s;
}"
1,"#include <stdlib.h>

void realloc_op_4(int *out) {
    int *buf = (int *)malloc(10 * sizeof(int));
    for (int j = 0; j < 10; j++) buf[j] = j;
    buf = (int *)realloc(buf, 60 * sizeof(int));
    for (int j = 10; j < 60; j++) buf[j] = j * 5;
    int s = 0;
    for (int j = 0; j < 60; j++) s += buf[j];
    free(buf);
    *out = s;
}","#define REALLOC_SZ_4 60

void realloc_op_4(int *out) {
    int buf[REALLOC_SZ_4];
    for (int j = 0; j < 10; j++) buf[j] = j;
    for (int j = 10; j < REALLOC_SZ_4; j++) buf[j] = j * 5;
    int s = 0;
    #pragma HLS PIPELINE
    for (int j = 0; j < REALLOC_SZ_4; j++) s += buf[j];
    *out = s;
}"
1,"void vla_op_0(int n, int *out) {
    int arr[n];
    for (int j = 0; j < n; j++) arr[j] = j + 0;
    int s = 0;
    for (int j = 0; j < n; j++) s += arr[j];
    *out = s;
}","#define VLA_MAX_0 256

void vla_op_0(int n, int *out) {
    int arr[VLA_MAX_0];
    if (n > VLA_MAX_0) n = VLA_MAX_0;
    for (int j = 0; j < n; j++) arr[j] = j + 0;
    int s = 0;
    #pragma HLS PIPELINE
    for (int j = 0; j < n; j++) s += arr[j];
    *out = s;
}"
1,"void vla_op_1(int n, int *out) {
    int arr[n];
    for (int j = 0; j < n; j++) arr[j] = j + 1;
    int s = 0;
    for (int j = 0; j < n; j++) s += arr[j];
    *out = s;
}","#define VLA_MAX_1 256

void vla_op_1(int n, int *out) {
    int arr[VLA_MAX_1];
    if (n > VLA_MAX_1) n = VLA_MAX_1;
    for (int j = 0; j < n; j++) arr[j] = j + 1;
    int s = 0;
    #pragma HLS PIPELINE
    for (int j = 0; j < n; j++) s += arr[j];
    *out = s;
}"
1,"void vla_op_2(int n, int *out) {
    int arr[n];
    for (int j = 0; j < n; j++) arr[j] = j + 2;
    int s = 0;
    for (int j = 0; j < n; j++) s += arr[j];
    *out = s;
}","#define VLA_MAX_2 256

void vla_op_2(int n, int *out) {
    int arr[VLA_MAX_2];
    if (n > VLA_MAX_2) n = VLA_MAX_2;
    for (int j = 0; j < n; j++) arr[j] = j + 2;
    int s = 0;
    #pragma HLS PIPELINE
    for (int j = 0; j < n; j++) s += arr[j];
    *out = s;
}"
1,"void vla_op_3(int n, int *out) {
    int arr[n];
    for (int j = 0; j < n; j++) arr[j] = j + 3;
    int s = 0;
    for (int j = 0; j < n; j++) s += arr[j];
    *out = s;
}","#define VLA_MAX_3 256

void vla_op_3(int n, int *out) {
    int arr[VLA_MAX_3];
    if (n > VLA_MAX_3) n = VLA_MAX_3;
    for (int j = 0; j < n; j++) arr[j] = j + 3;
    int s = 0;
    #pragma HLS PIPELINE
    for (int j = 0; j < n; j++) s += arr[j];
    *out = s;
}"
1,"void vla_op_4(int n, int *out) {
    int arr[n];
    for (int j = 0; j < n; j++) arr[j] = j + 4;
    int s = 0;
    for (int j = 0; j < n; j++) s += arr[j];
    *out = s;
}","#define VLA_MAX_4 256

void vla_op_4(int n, int *out) {
    int arr[VLA_MAX_4];
    if (n > VLA_MAX_4) n = VLA_MAX_4;
    for (int j = 0; j < n; j++) arr[j] = j + 4;
    int s = 0;
    #pragma HLS PIPELINE
    for (int j = 0; j < n; j++) s += arr[j];
    *out = s;
}"
1,"void new_delete_op_0(int n, int *out) {
    int *arr = new int[n];
    for (int j = 0; j < n; j++) arr[j] = j * 3;
    int s = 0;
    for (int j = 0; j < n; j++) s += arr[j];
    delete[] arr;
    *out = s;
}","#define ND_MAX_0 512

void new_delete_op_0(int n, int *out) {
    int arr[ND_MAX_0];
    if (n > ND_MAX_0) n = ND_MAX_0;
    for (int j = 0; j < n; j++) arr[j] = j * 3;
    int s = 0;
    #pragma HLS PIPELINE
    for (int j = 0; j < n; j++) s += arr[j];
    *out = s;
}"
1,"void new_delete_op_1(int n, int *out) {
    int *arr = new int[n];
    for (int j = 0; j < n; j++) arr[j] = j * 4;
    int s = 0;
    for (int j = 0; j < n; j++) s += arr[j];
    delete[] arr;
    *out = s;
}","#define ND_MAX_1 512

void new_delete_op_1(int n, int *out) {
    int arr[ND_MAX_1];
    if (n > ND_MAX_1) n = ND_MAX_1;
    for (int j = 0; j < n; j++) arr[j] = j * 4;
    int s = 0;
    #pragma HLS PIPELINE
    for (int j = 0; j < n; j++) s += arr[j];
    *out = s;
}"
1,"void new_delete_op_2(int n, int *out) {
    int *arr = new int[n];
    for (int j = 0; j < n; j++) arr[j] = j * 5;
    int s = 0;
    for (int j = 0; j < n; j++) s += arr[j];
    delete[] arr;
    *out = s;
}","#define ND_MAX_2 512

void new_delete_op_2(int n, int *out) {
    int arr[ND_MAX_2];
    if (n > ND_MAX_2) n = ND_MAX_2;
    for (int j = 0; j < n; j++) arr[j] = j * 5;
    int s = 0;
    #pragma HLS PIPELINE
    for (int j = 0; j < n; j++) s += arr[j];
    *out = s;
}"
1,"void new_delete_op_3(int n, int *out) {
    int *arr = new int[n];
    for (int j = 0; j < n; j++) arr[j] = j * 6;
    int s = 0;
    for (int j = 0; j < n; j++) s += arr[j];
    delete[] arr;
    *out = s;
}","#define ND_MAX_3 512

void new_delete_op_3(int n, int *out) {
    int arr[ND_MAX_3];
    if (n > ND_MAX_3) n = ND_MAX_3;
    for (int j = 0; j < n; j++) arr[j] = j * 6;
    int s = 0;
    #pragma HLS PIPELINE
    for (int j = 0; j < n; j++) s += arr[j];
    *out = s;
}"
